signal_rank,variant_id,family,base_config_json,stop_loss,take_profit,raw_candidates,train_final_equity,train_total_return,train_cagr,train_sharpe,train_max_drawdown,train_trades,train_traded_days,train_average_positions,train_max_positions_used,train_blown_up,train_worst_day,validation_final_equity,validation_total_return,validation_cagr,validation_sharpe,validation_max_drawdown,validation_trades,validation_traded_days,validation_average_positions,validation_max_positions_used,validation_blown_up,validation_worst_day,diagnostic_2025_final_equity,diagnostic_2025_total_return,diagnostic_2025_cagr,diagnostic_2025_sharpe,diagnostic_2025_max_drawdown,diagnostic_2025_trades,diagnostic_2025_traded_days,diagnostic_2025_average_positions,diagnostic_2025_max_positions_used,diagnostic_2025_blown_up,diagnostic_2025_worst_day,y2021_return,y2021_sharpe,y2021_max_drawdown,y2021_trades,y2022_return,y2022_sharpe,y2022_max_drawdown,y2022_trades,y2023_return,y2023_sharpe,y2023_max_drawdown,y2023_trades,y2024_return,y2024_sharpe,y2024_max_drawdown,y2024_trades,y2025_return,y2025_sharpe,y2025_max_drawdown,y2025_trades,signal_sharpe_stability,signal_positive_year_share_2021_2024,signal_worst_year_return_2021_2024,signal_selection_score
126,d4e7cfce7aac,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": null, ""min_adv20"": 100000000.0, ""mom3_max"": -0.05, ""prev_return_max"": 0.0}",,,486,12945.919821847157,0.29459198218471583,0.09025114775641452,0.8726292561614856,-0.08030250459765786,177,77,0.2350597609561753,10,False,-0.04013576297052877,10678.142212705665,0.06781422127056658,0.067537327049495,1.1950005856265982,-0.02074907604852394,45,28,0.17786561264822134,10,False,-0.008935651710003888,11512.891145070587,0.15128911450705873,0.15258741591745673,1.3812637709434916,-0.02486118428281847,71,31,0.284,10,False,-0.01689166827563112,0.04484658298124855,1.0952020241363647,-0.018669662038741985,40,0.16200305669409043,1.0537022135706535,-0.08030250459765798,99,0.06628454806566397,0.7701912983997476,-0.06392079954833763,38,0.06781422127056658,1.1950005856265982,-0.02074907604852394,45,0.15128911450705873,1.3812637709434916,-0.02486118428281847,71,-0.3223713294651126,1.0,0.04484658298124855,0.9294079365079365
127,94415aa7308d,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": null, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.02}",,0.08,219,11143.739892056165,0.11437398920561637,0.036906142014707655,0.642252268507855,-0.048389143680712676,94,49,0.1248339973439575,10,False,-0.034809857571793154,10367.850385854124,0.03678503858541249,0.03663701175630729,0.7756669066809118,-0.01626026994345242,30,19,0.11857707509881422,10,False,-0.008935651710003888,11154.268545756308,0.11542685457563073,0.11640204912549734,1.5053775984157944,-0.010249143619115109,37,15,0.148,10,False,-0.006758472194223553,0.01720653602820521,0.5971377349651233,-0.02227674249450895,25,0.05653577922513975,0.6547348310057174,-0.048389143680712454,43,0.03690176961659586,0.9697047864240528,-0.020284269662921184,26,0.03678503858541249,0.7756669066809118,-0.01626026994345242,30,0.11542685457563073,1.5053775984157944,-0.010249143619115109,37,-0.13341463817305677,1.0,0.01720653602820521,0.9293203174603174
128,c745dc1dd034,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": 0.0, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_max"": 0.0}",0.03,,230,11739.16647593027,0.17391664759302694,0.05512739789659382,0.7010907644137253,-0.043588345264466755,97,44,0.12881806108897742,10,False,-0.025392098458227118,10630.283661181358,0.06302836611813589,0.06277158215653911,1.4338890082287443,-0.009569312767999771,28,17,0.11067193675889328,10,False,-0.0032,10937.58631433539,0.09375863143353902,0.09454309424244789,1.2786746379185943,-0.012397845290494702,41,17,0.164,10,False,-0.0064,0.019035258612438044,0.9200662365946464,-0.007740678484098318,21,0.08607400071871663,0.7518713058329034,-0.04358834526446709,52,0.06069038805011395,0.8649244051928253,-0.012630987499868351,24,0.06302836611813589,1.4338890082287443,-0.009569312767999771,28,0.09375863143353902,1.2786746379185943,-0.012397845290494702,41,-0.732798243815019,1.0,0.019035258612438044,0.9292444444444444
129,fa0e46182eab,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 20000000.0, ""mom3_max"": -0.08, ""prev_return_percentile_max"": 0.15}",,0.06,175,10857.038253695126,0.0857038253695126,0.027900825401683704,0.6033521484771724,-0.04947207452245983,75,28,0.099601593625498,10,False,-0.04104023440218394,10374.912464122692,0.0374912464122692,0.037340326871142526,0.9495892187177133,-0.012315036315300176,19,10,0.07509881422924901,10,False,-0.008935651710003888,10855.149968673728,0.08551499686737274,0.08622780214452952,1.283753135860589,-0.016453403562046498,35,9,0.14,10,False,-0.01645340356204662,0.023793872604187527,1.64510013854561,-0.0020959314866053624,15,0.04398866052306882,0.6220123252980903,-0.04947207452245983,39,0.01578795915850706,0.48780741470104794,-0.02726664314356153,21,0.0374912464122692,0.9495892187177133,-0.012315036315300176,19,0.08551499686737274,1.283753135860589,-0.016453403562046498,35,-0.34623707024054085,1.0,0.01578795915850706,0.9289904761904763
130,37f2e1b26edb,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.08, ""prev_return_percentile_max"": 0.15}",,0.06,175,10857.038253695126,0.0857038253695126,0.027900825401683704,0.6033521484771724,-0.04947207452245983,75,28,0.099601593625498,10,False,-0.04104023440218394,10374.912464122692,0.0374912464122692,0.037340326871142526,0.9495892187177133,-0.012315036315300176,19,10,0.07509881422924901,10,False,-0.008935651710003888,10855.149968673728,0.08551499686737274,0.08622780214452952,1.283753135860589,-0.016453403562046498,35,9,0.14,10,False,-0.01645340356204662,0.023793872604187527,1.64510013854561,-0.0020959314866053624,15,0.04398866052306882,0.6220123252980903,-0.04947207452245983,39,0.01578795915850706,0.48780741470104794,-0.02726664314356153,21,0.0374912464122692,0.9495892187177133,-0.012315036315300176,19,0.08551499686737274,1.283753135860589,-0.016453403562046498,35,-0.34623707024054085,1.0,0.01578795915850706,0.9289904761904763
131,2a2edb7e8c2a,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": 0.0, ""min_adv20"": 100000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.02}",0.025,,196,11446.496011239917,0.14464960112399172,0.04624992250136839,0.5993497411362408,-0.031798187877091766,78,36,0.10358565737051793,10,False,-0.0216,10290.984732193858,0.029098473219385745,0.028981808741335824,0.867307544485131,-0.010756338678855948,24,13,0.09486166007905138,10,False,-0.0027,10982.515055123082,0.0982515055123081,0.0990752338258214,1.3217793419904666,-0.005392710000000189,36,14,0.144,10,False,-0.005356078050999584,0.006944055337600785,0.3326784934499833,-0.010778130000000052,19,0.09954453974488664,0.8726787855647061,-0.02764399633338155,39,0.033842526721651556,0.48800541081097715,-0.0268833599999998,20,0.029098473219385745,0.867307544485131,-0.010756338678855948,24,0.0982515055123081,1.3217793419904666,-0.005392710000000189,36,-0.2679578033488902,1.0,0.006944055337600785,0.928884761904762
132,2a31a8ad23fd,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": null, ""min_adv20"": 100000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.03}",0.03,,186,11954.935141591388,0.19549351415913874,0.061578365290068104,0.7353452166963047,-0.02559262455561495,73,37,0.09694555112881806,10,False,-0.019200000000000002,10559.281550410311,0.0559281550410311,0.05570104995535563,1.3321482887832532,-0.012738690967142308,26,15,0.10276679841897234,10,False,-0.0032,10899.522291013813,0.08995222910138123,0.09070354234383782,1.2558694294086845,-0.0063897599999998,36,14,0.144,10,False,-0.0032,0.013163976012601442,0.6241099546572334,-0.011864650779532693,21,0.12996992407004537,1.022738424703806,-0.01995919780399158,34,0.044240662299910305,0.6205628001260208,-0.02547711999999991,18,0.0559281550410311,1.3321482887832532,-0.012738690967142308,26,0.08995222910138123,1.2558694294086845,-0.0063897599999998,36,-0.5968030720869485,1.0,0.013163976012601442,0.9288165079365079
133,ed7ca4cf1dc1,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": null, ""min_adv20"": 100000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.02}",,0.06,411,11295.19898728596,0.12951989872859593,0.04160136325425001,0.7012760043605982,-0.06612390400156831,139,61,0.1845949535192563,10,False,-0.04013576297052877,10505.8687902876,0.05058687902876002,0.050381976683732566,1.0702520861722309,-0.016343934936528304,39,23,0.1541501976284585,10,False,-0.008935651710003888,11144.418755762576,0.11444187557625751,0.11540832576933013,1.4864526027877523,-0.019843286101046798,54,21,0.216,10,False,-0.019843286101046947,0.033128356892460964,0.9832587514150302,-0.01714312796208528,32,0.07520001860761183,0.8318691701414384,-0.060526532581408055,74,0.016834659465009727,0.47203191937862415,-0.03445728982138907,33,0.05058687902876002,1.0702520861722309,-0.016343934936528304,39,0.11444187557625751,1.4864526027877523,-0.019843286101046798,54,-0.36897608181163266,1.0,0.016834659465009727,0.9286431746031746
134,08be310dc2dd,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.02}",,,200,11628.866356125032,0.16288663561250316,0.051799180698445246,0.6183070550955804,-0.05391453546137903,82,38,0.10889774236387782,10,False,-0.034809857571793154,10380.422456245013,0.038042245624501314,0.037889067810267685,0.7410998212250087,-0.016260269943452532,24,13,0.09486166007905138,10,False,-0.008935651710003888,11494.597076458756,0.14945970764587568,0.15074130602699465,1.3856465155521807,-0.0067584721942236525,36,14,0.144,10,False,-0.006758472194223553,0.026018198779462764,0.8733786648447959,-0.01714312796208528,20,0.09218245297327932,0.7801480398840878,-0.04860955763974384,40,0.03773656742004938,0.4815449468718168,-0.05391453546137892,22,0.038042245624501314,0.7410998212250087,-0.016260269943452532,24,0.14945970764587568,1.3856465155521807,-0.0067584721942236525,36,-0.12279276612942835,1.0,0.026018198779462764,0.9286323809523809
135,199b6fbcc96f,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 100000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.02}",,,385,11941.430129504057,0.1941430129504056,0.061176880906202324,0.657998240217135,-0.06425546918111347,122,48,0.16201859229747675,10,False,-0.04013576297052877,10465.338702748566,0.04653387027485656,0.046345744273101674,0.8807665201063708,-0.01626026994345242,32,16,0.12648221343873517,10,False,-0.008935651710003888,11685.115308499388,0.16851153084993875,0.16996822342026596,1.5975947281694416,-0.016891668275631155,52,19,0.208,10,False,-0.01689166827563112,0.03416811547263032,0.9410617833178061,-0.01714312796208517,25,0.14531876737555294,1.0595508293618756,-0.05497759901125854,68,0.00818172491627056,0.13477372249630112,-0.06425546918111325,29,0.04653387027485656,0.8807665201063708,-0.01626026994345242,32,0.16851153084993875,1.5975947281694416,-0.016891668275631155,52,-0.22276827988923575,1.0,0.00818172491627056,0.928579365079365
136,1134d5bffec6,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": null, ""min_adv20"": 100000000.0, ""mom3_max"": -0.05, ""prev_return_max"": 0.0}",,,252,12229.753851931293,0.22297538519312932,0.06968358490057303,0.7866217865580885,-0.05501403362985313,108,55,0.14342629482071714,10,False,-0.03768071511157404,10571.824138394006,0.05718241383940059,0.056950079583101054,1.0340573437414593,-0.02074907604852405,35,24,0.1383399209486166,10,False,-0.008935651710003888,11231.21288075313,0.12312128807531297,0.1241650327028998,1.1475247831473703,-0.014816470030870055,46,22,0.184,10,False,-0.00808236492006984,0.022030783707542856,0.7089357194273336,-0.023518489075247673,26,0.13642964330866758,1.0617043897582013,-0.048600599325854144,54,0.05295833199704503,0.6516783496376216,-0.05501403362985313,28,0.05718241383940059,1.0340573437414593,-0.02074907604852405,35,0.12312128807531297,1.1475247831473703,-0.014816470030870055,46,-0.24743555718337085,1.0,0.022030783707542856,0.9285555555555555
137,b4804e7e6732,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 100000000.0, ""mom3_max"": -0.08, ""prev_return_percentile_max"": 0.1}",,0.06,140,10821.777707300746,0.0821777707300746,0.0267824071113818,0.5951105019713034,-0.04596048206009151,61,25,0.08100929614873838,10,False,-0.04104023440218394,10374.912464122692,0.0374912464122692,0.037340326871142526,0.9495892187177133,-0.012315036315300176,19,10,0.07509881422924901,10,False,-0.008935651710003888,10815.302395453318,0.0815302395453319,0.08220858832170652,1.242139524934951,-0.01645340356204661,33,9,0.132,10,False,-0.01645340356204662,0.021518906036332552,1.5324722048840387,-0.0020959314866054735,12,0.041705040401351035,0.6092010028403533,-0.04596048206009151,34,0.01696834361260202,0.524419247763923,-0.028744480460112354,15,0.0374912464122692,0.9495892187177133,-0.012315036315300176,19,0.0815302395453319,1.242139524934951,-0.01645340356204661,33,-0.35447871674640985,1.0,0.01696834361260202,0.9281869841269842
138,e9eab04926c9,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": 0.0, ""min_adv20"": 100000000.0, ""mom3_max"": -0.03, ""prev_return_max"": -0.03}",0.03,,204,11563.0028428961,0.15630028428960996,0.0498017763147236,0.6066166058315704,-0.03788735959840739,76,35,0.10092961487383798,10,False,-0.019200000000000002,10319.365737050759,0.031936573705075855,0.031808355575573266,0.7699840701794354,-0.01411857635197189,27,13,0.1067193675889328,10,False,-0.007914976395352737,11074.32145228429,0.10743214522842903,0.10833656836891725,1.4642713022814784,-0.0032000000000000917,41,18,0.164,10,False,-0.0032,0.014589199456748414,0.720973540863242,-0.007740678484098096,19,0.11166950801904107,0.8897460231138932,-0.02939751696960291,39,0.02519080902241866,0.37797039919773207,-0.02547711999999991,18,0.031936573705075855,0.7699840701794354,-0.01411857635197189,27,0.10743214522842903,1.4642713022814784,-0.0032000000000000917,41,-0.16336746434786498,1.0,0.014589199456748414,0.9281771428571428
139,e223de7eb089,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": 0.0, ""min_adv20"": 100000000.0, ""mom3_max"": -0.05, ""prev_return_max"": 0.0}",,,223,12099.22699107696,0.2099226991076959,0.06584923719819846,0.7551052326955612,-0.05391453546137914,91,41,0.12084993359893759,10,False,-0.03768071511157404,10531.699911613865,0.05316999116138654,0.052954364588804426,0.9847871169589247,-0.02074907604852383,28,17,0.11067193675889328,10,False,-0.008935651710003888,11424.475855782439,0.14244758557824388,0.14366537923757128,1.3152288092975366,-0.009753281851684559,41,17,0.164,10,False,-0.00808236492006984,0.028892863374861744,0.9585979612056024,-0.01714312796208528,20,0.1160756638905256,0.9216011851424739,-0.052701376940066824,48,0.05364383702973674,0.678276912718368,-0.05391453546137914,23,0.05316999116138654,0.9847871169589247,-0.02074907604852383,28,0.14244758557824388,1.3152288092975366,-0.009753281851684559,41,-0.22968188426336356,1.0,0.028892863374861744,0.9280403174603173
140,80f45e33fcb7,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": 0.0, ""min_adv20"": 100000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.02}",0.03,,196,11404.08340475474,0.1404083404754739,0.04495095135191862,0.5801317640578735,-0.043504498477182074,78,36,0.10358565737051793,10,False,-0.0256,10463.26332825148,0.046326332825147976,0.04613906420819758,1.123668689147061,-0.009569312767999993,24,13,0.09486166007905138,10,False,-0.0032,11013.578496706818,0.10135784967068173,0.10220881266590065,1.3990323288855298,-0.006389760000000022,36,14,0.144,10,False,-0.0032,0.013025984815376201,0.650125341443688,-0.007740678484098096,19,0.09131761593067722,0.8044109786211675,-0.03256357500116014,39,0.031546081947375626,0.4503817720479465,-0.03183615999999989,20,0.046326332825147976,1.123668689147061,-0.009569312767999993,24,0.10135784967068173,1.3990323288855298,-0.006389760000000022,36,-0.5435369250891876,1.0,0.013025984815376201,0.9280044444444444
141,9ec83f0678f5,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": null, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_max"": 0.0}",,0.08,505,12114.876034444156,0.21148760344441553,0.06631038988370763,0.8342584768538184,-0.09541889859590391,188,82,0.249667994687915,10,False,-0.04013576297052877,10593.172990585266,0.059317299058526674,0.05907605071805455,1.1584176025617032,-0.02074907604852394,45,28,0.17786561264822134,10,False,-0.008935651710003888,11336.167713511051,0.13361677135110517,0.13475470619559138,1.4178488658385136,-0.02486118428281847,72,31,0.288,10,False,-0.017843286101046945,0.04182043590934126,1.088150646853991,-0.018669662038742096,41,0.10430232002692152,0.8440540064035538,-0.09541889859590369,105,0.05302363232045493,1.2035431659261755,-0.02726664314356142,42,0.059317299058526674,1.1584176025617032,-0.02074907604852394,45,0.13361677135110517,1.4178488658385136,-0.02486118428281847,72,-0.32415912570788485,1.0,0.04182043590934126,0.9278206349206349
142,7f464f1e7997,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_max"": 0.0}",,0.06,455,11561.364936454496,0.15613649364544968,0.04975200813087488,0.7524686593628865,-0.08696553054301304,156,59,0.20717131474103587,10,False,-0.04013576297052877,10446.66139865719,0.0446661398657191,0.044485724051410935,0.9652657715834254,-0.020442906506694336,36,19,0.1422924901185771,10,False,-0.008935651710003888,11429.870675684588,0.1429870675684588,0.14420975777390432,1.6746759806969678,-0.01984328610104691,63,22,0.252,10,False,-0.019843286101046947,0.03437718835180381,1.0214546254692614,-0.01714312796208528,31,0.07540450820449962,0.738619786591353,-0.08696553054301326,93,0.03934163004090219,1.108010579162832,-0.029518373646801432,32,0.0446661398657191,0.9652657715834254,-0.020442906506694336,36,0.1429870675684588,1.6746759806969678,-0.01984328610104691,63,-0.21279711222053888,1.0,0.03437718835180381,0.927788253968254
143,3068653585dd,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": null, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.03}",0.03,,191,11913.162370972841,0.19131623709728407,0.06033554253733353,0.720326136583918,-0.03203632207302998,78,41,0.10358565737051793,10,False,-0.019200000000000002,10559.281550410311,0.0559281550410311,0.05570104995535563,1.3321482887832532,-0.012738690967142308,26,15,0.10276679841897234,10,False,-0.0032,10899.522291013813,0.08995222910138123,0.09070354234383782,1.2558694294086845,-0.0063897599999998,36,14,0.144,10,False,-0.0032,0.014744034685344687,0.6955448659853715,-0.011864650779532804,22,0.12635402031302156,0.9970802675424746,-0.020159068674457825,35,0.042306966786565425,0.591633045601818,-0.03172410982399998,21,0.0559281550410311,1.3321482887832532,-0.012738690967142308,26,0.08995222910138123,1.2558694294086845,-0.0063897599999998,36,-0.6118221521993352,1.0,0.014744034685344687,0.9277282539682539
144,5baae7f8b4dd,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 100000000.0, ""mom3_max"": -0.08, ""prev_return_percentile_max"": 0.1}",,,140,11474.864265152522,0.14748642651525223,0.0471169708811936,0.5543020184241328,-0.06208433636822064,61,25,0.08100929614873838,10,False,-0.04104023440218394,10365.693094366956,0.036569309436695674,0.036422165882573854,0.9733696392191784,-0.009156744752314094,19,10,0.07509881422924901,10,False,-0.008935651710003888,11215.375778564096,0.12153757785640962,0.12256717826336083,1.2785223497995104,-0.013686835570762002,33,9,0.132,10,False,-0.013686835570762135,0.026335487476488506,1.576749774639395,-0.0020959314866052514,12,0.10807715856603828,0.8429325672251702,-0.04908328031533837,34,0.00899312875951308,0.1499928773568625,-0.06208433636822108,15,0.036569309436695674,0.9733696392191784,-0.009156744752314094,19,0.12153757785640962,1.2785223497995104,-0.013686835570762002,33,-0.41906762079504556,1.0,0.00899312875951308,0.9275304761904762
145,2378991948bf,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": null, ""min_adv20"": 100000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.02}",,0.08,411,11583.685018736876,0.15836850187368756,0.050429806073839734,0.7242468636563927,-0.06712256826165952,139,61,0.1845949535192563,10,False,-0.04013576297052877,10498.746461663522,0.04987464616635218,0.04967269638252003,1.006071091066267,-0.018741696567172506,39,23,0.1541501976284585,10,False,-0.008935651710003888,11312.118931114363,0.13121189311143633,0.1323281761844053,1.5389543944455342,-0.017843286101047018,54,21,0.216,10,False,-0.017843286101046945,0.032580828028277775,0.9221428793842499,-0.01714312796208517,32,0.10481874169727434,0.9685825052482142,-0.06052653258140772,74,0.015387118962294277,0.35866955447455484,-0.04321709122647743,33,0.04987464616635218,1.006071091066267,-0.018741696567172506,39,0.13121189311143633,1.5389543944455342,-0.017843286101047018,54,-0.28182422740987423,1.0,0.015387118962294277,0.9271787301587302
146,03a09e4595db,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": null, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.03}",0.03,,192,11874.917868979353,0.18749178689793533,0.05919514775503787,0.707382177278304,-0.03514374961051636,79,41,0.1049136786188579,10,False,-0.019200000000000002,10559.281550410311,0.0559281550410311,0.05570104995535563,1.3321482887832532,-0.012738690967142308,26,15,0.10276679841897234,10,False,-0.0032,10899.522291013813,0.08995222910138123,0.09070354234383782,1.2558694294086845,-0.0063897599999998,36,14,0.144,10,False,-0.0032,0.014744034685344687,0.6955448659853715,-0.011864650779532804,22,0.12273811655599731,0.9708290549877708,-0.02330462543633749,36,0.042306966786565425,0.591633045601818,-0.03172410982399998,21,0.0559281550410311,1.3321482887832532,-0.012738690967142308,26,0.08995222910138123,1.2558694294086845,-0.0063897599999998,36,-0.6247661115049492,1.0,0.014744034685344687,0.9266685714285714
147,d425fb609be4,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 100000000.0, ""mom3_max"": -0.08, ""prev_return_percentile_max"": 0.1}",,0.08,140,10917.457142830048,0.09174571428300471,0.02981162823670691,0.579651774165912,-0.04543524075725491,61,25,0.08100929614873838,10,False,-0.04104023440218394,10374.945322424493,0.03749453224244936,0.03734359923774444,1.0079171185033242,-0.010351057465260993,19,10,0.07509881422924901,10,False,-0.008935651710003888,10985.789638953971,0.09857896389539711,0.09940555984036492,1.3694537184295463,-0.012453403562046828,33,9,0.132,10,False,-0.01245340356204662,0.024352408734211073,1.5586447014423621,-0.0020959314866055845,12,0.05953251301004836,0.7185027462272534,-0.045435240757255135,34,0.005906963590360803,0.21684496767974334,-0.028744480460112243,15,0.03749453224244936,1.0079171185033242,-0.010351057465260993,19,0.09857896389539711,1.3694537184295463,-0.012453403562046828,33,-0.42826534433741226,1.0,0.005906963590360803,0.9265130158730158
148,485a37bb3339,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": null, ""min_adv20"": 100000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.02}",0.025,,213,11691.21674669576,0.16912167466957606,0.05368312111532836,0.6822357905159436,-0.02764399633338177,88,45,0.11686586985391766,10,False,-0.0216,10265.229187105615,0.02652291871056156,0.026416712417541177,0.7713260751988494,-0.016091042863699223,30,19,0.11857707509881422,10,False,-0.0027,10952.862264474246,0.09528622644742457,0.09608402300374785,1.2835911235028639,-0.005392710000000078,37,15,0.148,10,False,-0.005356078050999584,0.0031316585189711255,0.14863032907765336,-0.01439486727555217,24,0.11017855506992236,0.9546320322779883,-0.027643996333381438,42,0.04980573585149095,0.6835942982872706,-0.026883359999999912,22,0.02652291871056156,0.7713260751988494,-0.016091042863699223,30,0.09528622644742457,1.2835911235028639,-0.005392710000000078,37,-0.08909028468290581,1.0,0.0031316585189711255,0.9262060317460318
149,a4476a7f80b1,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": null, ""min_adv20"": 100000000.0, ""mom3_max"": -0.03, ""prev_return_max"": -0.03}",,0.06,432,11802.559026336534,0.18025590263365343,0.057030810212787,0.9588095029698113,-0.06389956849604583,141,60,0.18725099601593626,10,False,-0.04013576297052877,10505.213181640758,0.05052131816407579,0.05031668768104214,1.0247205331410658,-0.027946279281940045,45,24,0.17786561264822134,10,False,-0.01732454706952442,11192.918580161491,0.11929185801614905,0.12030143270215499,1.5408332678743468,-0.01984328610104691,63,29,0.252,10,False,-0.019843286101046947,0.06589998399638342,1.5656365440533804,-0.01714312796208506,36,0.08514510018527988,0.9683055343027044,-0.06389956849604606,75,0.020403434344799187,0.6234374054618245,-0.03100535542669125,30,0.05052131816407579,1.0247205331410658,-0.027946279281940045,45,0.11929185801614905,1.5408332678743468,-0.01984328610104691,63,-0.06591103017125455,1.0,0.020403434344799187,0.9261003174603174
150,9a34bab06e3d,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 20000000.0, ""mom3_max"": -0.08, ""prev_return_percentile_max"": 0.1}",,,143,11446.561226310143,0.14465612263101435,0.04625191737589773,0.542308137524406,-0.06208433636822064,64,26,0.0849933598937583,10,False,-0.04104023440218394,10365.693094366956,0.036569309436695674,0.036422165882573854,0.9733696392191784,-0.009156744752314094,19,10,0.07509881422924901,10,False,-0.008935651710003888,11215.375778564096,0.12153757785640962,0.12256717826336083,1.2785223497995104,-0.013686835570762002,33,9,0.132,10,False,-0.013686835570762135,0.026335487476488506,1.576749774639395,-0.0020959314866052514,12,0.10450073136581262,0.8180527971173214,-0.05215245685700676,35,0.009763532422029542,0.1577583706064468,-0.06208433636822086,17,0.036569309436695674,0.9733696392191784,-0.009156744752314094,19,0.12153757785640962,1.2785223497995104,-0.013686835570762002,33,-0.4310615016947724,1.0,0.009763532422029542,0.9260984126984126
